,,,,,,,,,,
,,Money Keeper,,,,,,,,
,,Personal Finance Book,,,,,,,,
Transaction Report,,,,,,,,,,
From 6/1/2023 to 12/30/2026,,,,,,,,,,
,,,,,,,,,,
,,,,,,,Total income,170.836.000,Opening balance,0
,,,,,,,Total expense,758.746.341,Closing balance,-587.910.341
,,,,,,,,,,
,,,,,,,,,,Currency: VND
No,Date,Time,Income amount,Expense amount,Balance,Parent Category,Category,Payee,Event,Description
212,1/4/2026,18:00,       ,  301.000 ,-514.883.384,Food and Dining,Ăn nhậu,,,Ăn dooki vs Lâm
213,1/4/2026,16:00,       ,  130.000 ,-514.582.384,Food and Dining,Ăn/Uống vặt,,,Uống cafe vs Lâm
214,1/4/2026,15:00,       ,  100.000 ,-514.452.384,Food and Dining,Ăn/Uống vặt,,,Muối tôm (82k)
215,1/4/2026,08:00,       ,  80.000 ,-514.352.384,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cháo lòng vs Lâm
216,1/3/2026,20:00,       ,  1.200.000 ,-514.272.384,Food and Dining,Ăn nhậu,,,"200k nem
1tr mực, ghẹ"
217,1/3/2026,07:00,       ,  6.000 ,-513.072.384,Đi lại,,,,Qua phà
218,1/2/2026,18:00,       ,  50.000 ,-513.066.384,Đi lại,Xăng xe,,,
219,1/2/2026,18:00,       ,  30.000 ,-513.016.384,Food and Dining,Ăn/Uống vặt,,,Banh tránh trộn
220,1/2/2026,12:00,       ,  40.000 ,-512.986.384,Food and Dining,Ăn ngoài tiệm(Cty),,,Bánh canh
221,1/2/2026,12:00,       ,  20.000 ,-512.946.384,Food and Dining,Ăn/Uống vặt,,,Nc cam
222,1/1/2026,10:00,       ,  156.900 ,-512.926.384,Food and Dining,Ăn nhậu,,,Nem nướng
223,12/31/2025,12:00,       ,  50.000 ,-512.769.484,Food and Dining,Ăn ngoài tiệm(Cty),,,Hủ tíu
224,12/31/2025,08:00,       ,  40.000 ,-512.719.484,Food and Dining,Ăn ngoài tiệm(Cty),,,Bún bò
225,12/30/2025,17:30,       ,  110.238 ,-512.679.484,Food and Dining,Đi siêu thị,,,Bhxanh
226,12/30/2025,12:00,       ,  30.000 ,-512.569.246,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trưa
227,12/30/2025,12:00,       ,  20.000 ,-512.539.246,Food and Dining,Ăn/Uống vặt,,,Nc cam
228,12/28/2025,19:00,       ,  500.000 ,-512.519.246,Tiệc & Lễ,,,,"Đám cưới đồng nghiệp
A.Toàn(c.Hoàng Oanh)"
229,12/28/2025,11:00,       ,  180.000 ,-512.019.246,Food and Dining,Ăn ngoài tiệm(Nhà),,,Gà nướng
230,12/28/2025,11:00,       ,  20.000 ,-511.839.246,Food and Dining,Ăn/Uống vặt,,,Banh tráng trộn
231,12/28/2025,08:30,       ,  408.000 ,-511.819.246,Food and Dining,Đi chợ,,,"117k rau trái
36k trứng
30k đậu hũ
200k chả cá
25k khổ qua"
232,12/27/2025,09:00,       ,  83.000 ,-511.411.246,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cháo Phát Ký
233,12/27/2025,09:00,       ,  10.000 ,-511.328.246,Đi lại,,,,Bơm xe
234,12/26/2025,18:00,       ,  30.000 ,-511.318.246,Food and Dining,Ăn/Uống vặt,,,Bánh trág trộn
235,12/26/2025,13:00,       ,  20.000 ,-511.288.246,Food and Dining,Ăn/Uống vặt,,,Nc cam
236,12/26/2025,13:00,       ,  50.000 ,-511.268.246,Food and Dining,Ăn ngoài tiệm(Cty),,,Hủ tíu
237,12/25/2025,12:00,       ,  30.000 ,-511.218.246,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trưa
238,12/25/2025,12:00,       ,  20.000 ,-511.188.246,Food and Dining,Ăn/Uống vặt,,,Nc cam
239,12/25/2025,07:45,       ,  40.000 ,-511.168.246,Food and Dining,Ăn ngoài tiệm(Cty),,,Bún bò
240,12/24/2025,18:00,       ,  110.000 ,-511.128.246,Food and Dining,Đi siêu thị,,,Bhxanh
241,12/24/2025,12:00,       ,  40.000 ,-511.018.246,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm tấm
242,12/23/2025,18:00,       ,  30.000 ,-510.978.246,Food and Dining,Ăn/Uống vặt,,,Bánh trág trộn
243,12/23/2025,12:00,       ,  20.000 ,-510.948.246,Food and Dining,Ăn/Uống vặt,,,Nc cam
244,12/23/2025,12:00,       ,  30.000 ,-510.928.246,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trưa
245,12/22/2025,20:30,       ,  5.000 ,-510.898.246,Đi lại,Gửi xe,,,
246,12/22/2025,12:00,       ,  35.000 ,-510.893.246,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trưa
247,12/22/2025,08:00,       ,  50.000 ,-510.858.246,Đi lại,Xăng xe,,,
248,12/21/2025,09:00,       ,  164.000 ,-510.808.246,Food and Dining,Đi chợ,,,"98k rau
30k đậu hũ
36k trứng"
249,12/21/2025,08:51,       ,  228.400 ,-510.644.246,Mua sắm,Mỹ phẩm,,,"Sữa rửa mặt 
Lăn khử mùi
Xịt khử mùi"
250,12/20/2025,21:00,       ,  5.000 ,-510.415.846,Đi lại,Gửi xe,,,
251,12/20/2025,09:00,       ,  58.000 ,-510.410.846,Food and Dining,Ăn ngoài tiệm(Nhà),,,Phở Huỳnh
252,12/19/2025,21:00,       ,  568.564 ,-510.352.846,Food and Dining,Đi siêu thị,,,Go
253,12/18/2025,21:00,       ,  5.000 ,-509.784.282,Đi lại,Gửi xe,,,
254,12/18/2025,18:00,       ,  80.000 ,-509.779.282,Food and Dining,Đi siêu thị,,,Bhxanh
255,12/18/2025,11:00,       ,  52.000 ,-509.699.282,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm tấm plt
256,12/18/2025,10:00,       ,  350.000 ,-509.647.282,Vui chơi - Giải trí,,,,"Đi Phước Hải
Thực tế 326k"
257,12/17/2025,13:00,       ,  273.000 ,-509.297.282,Food and Dining,Ăn/Uống vặt,,,Bao nc mn
258,12/17/2025,12:00,       ,  50.000 ,-509.024.282,Food and Dining,Ăn ngoài tiệm(Cty),,,Hủ tíu
259,12/16/2025,21:00,       ,  100.000 ,-508.974.282,Personal,,,,Nạp rocoin rophim 
260,12/16/2025,12:00,       ,  20.000 ,-508.874.282,Food and Dining,Ăn/Uống vặt,,,Nc cam
261,12/16/2025,12:00,       ,  40.000 ,-508.854.282,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trưa
262,12/15/2025,18:00,       ,  468.200 ,-508.814.282,Food and Dining,Đi siêu thị,,,
263,12/15/2025,09:00,       ,  35.000 ,-508.346.082,Food and Dining,Ăn/Uống vặt,,,Nc dừa + cam
264,12/14/2025,22:43,       ,  79.000 ,-508.311.082,Health & Fitness,,,,"Khẩu trag, salonpass"
265,12/14/2025,20:30,       ,  60.448 ,-508.232.082,Food and Dining,Đi siêu thị,,,Bhxanh
266,12/14/2025,14:00,       ,  500.000 ,-508.171.634,Food and Dining,Đi chợ,,,"Nhờ mẹ mua mực, sườn"
267,12/14/2025,14:00,       ,  65.000 ,-507.671.634,Đi lại,Xăng xe,,,
268,12/14/2025,14:00,       ,  6.000 ,-507.606.634,Đi lại,,,,Phà
269,12/14/2025,14:00,       ,  70.000 ,-507.600.634,Food and Dining,Ăn ngoài tiệm(Nhà),,,"55k com chien hải sản
15k canh rog biển"
270,12/14/2025,12:00,       ,  200.000 ,-507.530.634,Food and Dining,Ăn nhậu,,,"Ăn mì cay,... ở seoul"
271,12/14/2025,08:00,       ,  20.000 ,-507.330.634,Food and Dining,Ăn/Uống vặt,,,Đưa Lâm mua kem
272,12/13/2025,10:00,       ,  50.000 ,-507.310.634,Đi lại,Xăng xe,,,
273,12/13/2025,08:00,       ,  6.000 ,-507.260.634,Đi lại,,,,Qua phà
274,12/12/2025,07:50,       ,  20.000 ,-507.254.634,Food and Dining,Ăn ngoài tiệm(Cty),,,Bánh ướt
275,12/11/2025,13:07,       ,  15.000 ,-507.234.634,Food and Dining,Ăn/Uống vặt,,,Nước
276,12/11/2025,12:27,       ,  40.000 ,-507.219.634,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trưa
277,12/10/2025,10:00,       ,  3.000.000 ,-507.179.634,Lend,,,,Dũng took out a loan
278,12/9/2025,19:30,       ,  30.000 ,-504.179.634,Food and Dining,Ăn/Uống vặt,,,Banh tráng trôn
279,12/9/2025,19:30,       ,  160.000 ,-504.149.634,Food and Dining,Đi siêu thị,,,"Bhxanh
"
280,12/9/2025,08:00,       ,  50.000 ,-503.989.634,Đi lại,Xăng xe,,,
281,12/8/2025,18:44,       ,  87.778 ,-503.939.634,Vui chơi - Giải trí,,,,Ytbe
282,12/8/2025,13:34,       ,  459.800 ,-503.851.856,Mua sắm,Accessories,,,Tai nghe havit
283,12/8/2025,12:30,       ,  25.000 ,-503.392.056,Food and Dining,Ăn/Uống vặt,,,Nc dừa
284,12/8/2025,12:30,       ,  30.000 ,-503.367.056,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trưa
285,12/8/2025,09:00,       ,  271.352 ,-503.337.056,Vui chơi - Giải trí,,,,Github copilot
286,12/7/2025,17:00,       ,  60.000 ,-503.065.704,Health & Fitness,,,,Cắt tóc
287,12/7/2025,08:00,       ,  251.000 ,-503.005.704,Food and Dining,Đi chợ,,,"200k cá thác lác
15k khổ qua
36k thịt ốc móng tay"
288,12/6/2025,19:00,       ,  576.000 ,-502.754.704,Food and Dining,Ăn nhậu,,,"450k vịt quay
115k bia
11k đá"
289,12/6/2025,19:00,       ,  321.528 ,-502.178.704,Food and Dining,Đi siêu thị,,,Go
290,12/5/2025,19:00,       ,  230.000 ,-501.857.176,Food and Dining,Đi siêu thị,,,Bhxanh
291,12/5/2025,19:00,       ,  9.500.000 ,-501.627.176,Gia Đình Lớn,,,,"8tr cô Oanh
1tr cho mẹ
500k sữa cháu"
292,12/5/2025,12:00,       ,  40.000 ,-492.127.176,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trưa
293,12/5/2025,12:00,       ,  25.000 ,-492.087.176,Food and Dining,Ăn/Uống vặt,,,Nc dừa
294,12/5/2025,08:00,       ,  40.000 ,-492.062.176,Food and Dining,Ăn ngoài tiệm(Cty),,,Bún bò
295,12/4/2025,12:00,       ,  40.000 ,-492.022.176,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm sườn bì chả
296,12/4/2025,08:00,       ,  25.000 ,-491.982.176,Food and Dining,Ăn ngoài tiệm(Cty),,,Bánh cuốn 
297,12/3/2025,19:30,       ,  30.000 ,-491.957.176,Food and Dining,Ăn/Uống vặt,,,
298,12/3/2025,12:00,       ,  25.000 ,-491.927.176,Food and Dining,Ăn/Uống vặt,,,Nc dừa
299,12/3/2025,12:00,       ,  30.000 ,-491.902.176,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trưa
300,12/1/2025,12:00,       ,  25.000 ,-491.872.176,Food and Dining,Ăn/Uống vặt,,,Nc dừa
301,12/1/2025,12:00,       ,  30.000 ,-491.847.176,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trưa
302,11/30/2025,08:00,       ,  264.000 ,-491.817.176,Food and Dining,Đi chợ,,,"113k rau trái
15k đậu hũ
36k trứng
100k thịt bò"
303,11/29/2025,18:00,       ,  712.272 ,-491.553.176,Food and Dining,Đi siêu thị,,,Go
304,11/29/2025,18:00,       ,  80.000 ,-490.840.904,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bò lá lốt
305,11/29/2025,17:00,       ,  50.000 ,-490.760.904,Đi lại,Xăng xe,,,
306,11/29/2025,17:00,       ,  100.000 ,-490.710.904,Đi lại,Gửi xe,,,
307,11/29/2025,17:00,       ,  10.000 ,-490.610.904,Đi lại,,,,"Bơm xe
"
308,11/28/2025,12:00,       ,  40.000 ,-490.600.904,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm
309,11/28/2025,12:00,       ,  20.000 ,-490.560.904,Food and Dining,Ăn/Uống vặt,,,Nc cam
310,11/28/2025,08:00,       ,  25.000 ,-490.540.904,Food and Dining,Ăn ngoài tiệm(Cty),,,Bánh cuốn
311,11/26/2025,19:45,       ,  200.000 ,-490.515.904,Food and Dining,Đi siêu thị,,,Bhxanh
312,11/26/2025,12:00,       ,  30.000 ,-490.315.904,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trua
313,11/25/2025,19:30,       ,  81.000 ,-490.285.904,Food and Dining,Ăn/Uống vặt,,,Bánh bông lan
314,11/25/2025,19:30,       ,  20.000 ,-490.204.904,Food and Dining,Ăn/Uống vặt,,,Btrag trộn
315,11/24/2025,19:00,       ,  52.000 ,-490.184.904,Food and Dining,Ăn/Uống vặt,,,"30k btrag cuốn
22k sinh tố"
316,11/23/2025,18:00,       ,  30.000 ,-490.132.904,Food and Dining,Ăn ngoài tiệm(Nhà),,,Hủ tíu bò kho
317,11/23/2025,18:00,       ,  30.000 ,-490.102.904,Food and Dining,Ăn/Uống vặt,,,Bánh tráng cuốn
318,11/23/2025,09:00,       ,  180.000 ,-490.072.904,Food and Dining,Đi siêu thị,,,Bhxanh
319,11/22/2025,09:00,       ,  503.000 ,-489.892.904,Food and Dining,Đi chợ,,,"173k rau
200k cá thác lác
50k chả cá nha trang
15k đậu hũ
65k hành tỏi"
320,11/21/2025,12:00,       ,  30.000 ,-489.389.904,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trưa
321,11/21/2025,12:00,       ,  25.000 ,-489.359.904,Food and Dining,Ăn/Uống vặt,,,Nc dừa
322,11/20/2025,08:00,       ,  50.000 ,-489.334.904,Đi lại,Xăng xe,,,
323,11/19/2025,19:00,       ,  90.000 ,-489.284.904,Food and Dining,Ăn nhậu,,,Nhậu gà nướng vs Tâm
324,11/19/2025,12:00,       ,  50.000 ,-489.194.904,Food and Dining,Ăn ngoài tiệm(Cty),,,Hỉ tíu
325,11/19/2025,07:30,       ,  40.000 ,-489.144.904,Food and Dining,Ăn ngoài tiệm(Cty),,,Bún bò
326,11/18/2025,19:30,       ,  30.000 ,-489.104.904,Food and Dining,Ăn/Uống vặt,,,Btrag cuốn
327,11/18/2025,19:30,       ,  11.000 ,-489.074.904,Food and Dining,Đi siêu thị,,,Mua đá ministop
328,11/18/2025,19:30,       ,  30.000 ,-489.063.904,Food and Dining,Đi siêu thị,,,Bhxanh
329,11/17/2025,19:30,       ,  200.000 ,-489.033.904,Food and Dining,Đi siêu thị,,,Bhxanh
330,11/17/2025,12:00,       ,  30.000 ,-488.833.904,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trưa
331,11/17/2025,12:00,       ,  25.000 ,-488.803.904,Food and Dining,Ăn/Uống vặt,,,Nc can
332,11/17/2025,08:00,       ,  15.000 ,-488.778.904,Food and Dining,Ăn ngoài tiệm(Cty),,,Bánh mì
333,11/15/2025,20:00,       ,  40.000 ,-488.763.904,Đi lại,Xăng xe,,,
334,11/15/2025,20:00,       ,  192.000 ,-488.723.904,Food and Dining,Ăn nhậu,,,"Ăn SN iu
Mui 250k 
Oanh 250k
Mập 250k"
335,11/15/2025,10:00,       ,  1.000.000 ,-488.531.904,Gia Đình Lớn,,,,SN Iu
336,11/15/2025,10:00,       ,  520.000 ,-487.531.904,Mua sắm,,,,Nồi inox emich cho mẹ
337,11/14/2025,18:00,       ,  40.000 ,-487.011.904,Food and Dining,Ăn/Uống vặt,,,"30k btrag cuốn
10k bánh tráng chấm"
338,11/14/2025,18:00,       ,  50.000 ,-486.971.904,Đi lại,Xăng xe,,,
339,11/14/2025,12:00,       ,  30.000 ,-486.921.904,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trưa
340,11/14/2025,12:00,       ,  25.000 ,-486.891.904,Food and Dining,Ăn/Uống vặt,,,Nc dừa
341,11/13/2025,18:00,       ,  15.000 ,-486.866.904,Food and Dining,Ăn/Uống vặt,,,Nc dừa
342,11/13/2025,18:00,       ,  120.000 ,-486.851.904,Đi lại,,,,Sửa thắng xe
343,11/12/2025,19:00,       ,  400.000 ,-486.731.904,Gia Đình Lớn,,,,"200k phúng điếu c.Liên con bác Tin
200k cậu út nằm viện"
344,11/12/2025,13:00,       ,  259.800 ,-486.331.904,Food and Dining,Ăn/Uống vặt,,,Bao nc ae
345,11/12/2025,12:00,       ,  50.000 ,-486.072.104,Food and Dining,Ăn ngoài tiệm(Cty),,,Hủ tíu
346,11/11/2025,21:00,       ,  900.000 ,-486.022.104,Mua sắm,,,,2 cái chảo
347,11/10/2025,07:00,       ,  45.000 ,-485.122.104,Food and Dining,Ăn ngoài tiệm(Nhà),,,Mua bún bò cho mẹ
348,11/9/2025,19:00,       ,  245.000 ,-485.077.104,Food and Dining,Ăn ngoài tiệm(Nhà),,,Mua đồ ăn tối vs mẹ
349,11/9/2025,19:00,       ,  220.129 ,-484.832.104,Food and Dining,Đi siêu thị,,,Bhxanh
350,11/9/2025,08:00,       ,  1.200.000 ,-484.611.975,Health & Fitness,Sports,,,Tập gym
351,11/8/2025,18:45,       ,  87.778 ,-483.411.975,Vui chơi - Giải trí,,,,Ytube
352,11/7/2025,21:30,       ,  1.110.000 ,-483.324.197,Vui chơi - Giải trí,,,,Đi Đà lạt
353,11/7/2025,12:00,       ,  30.000 ,-482.214.197,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trưa
354,11/7/2025,07:30,       ,  90.000 ,-482.184.197,Food and Dining,Ăn ngoài tiệm(Nhà),,,Mua đồ ăn sáng
355,11/6/2025,13:02,       ,  20.000 ,-482.094.197,Food and Dining,Ăn/Uống vặt,,,Nc cam
356,11/6/2025,13:02,       ,  40.000 ,-482.074.197,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm
357,11/5/2025,20:53,       ,  200.000 ,-482.034.197,Lend,,,,"Tâm took out a loan trả lâu r
"
358,11/5/2025,19:00,       ,  9.500.000 ,-481.834.197,Gia Đình Lớn,,,,"8tr choè
1tr mẹ
500k sữa cháu"
359,11/5/2025,19:00,       ,  2.200.000 ,-472.334.197,Utilities,Thuê nhà,,,
360,11/5/2025,12:00,       ,  40.000 ,-470.134.197,Food and Dining,Ăn ngoài tiệm(Cty),,,Bún bò
361,11/3/2025,18:30,       ,  80.000 ,-470.094.197,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bò lá lốt
362,11/3/2025,18:00,       ,  80.000 ,-470.014.197,Food and Dining,Đi siêu thị,,,Bhxanh
363,11/3/2025,17:30,       ,  231.000 ,-469.934.197,Food and Dining,Đi chợ,,,"15k đậu hũ
34k trứng
35k nấm
100k thịt bò
47k hành tỏi
"
364,11/3/2025,11:30,       ,  40.000 ,-469.703.197,Đi lại,Xăng xe,,,
365,11/3/2025,11:30,       ,  10.000 ,-469.663.197,Đi lại,,,,Bơm xe
366,11/3/2025,03:30,       ,  100.000 ,-469.653.197,Đi lại,,,,"Bắt grab, 45k tip 55k"
367,11/2/2025,21:00,       ,  100.000 ,-469.553.197,Đi lại,,,,Thuê xe
368,11/2/2025,19:30,       ,  25.000 ,-469.453.197,Food and Dining,Ăn ngoài tiệm(Nhà),,,Hủ tíu
369,11/2/2025,15:00,       ,  686.000 ,-469.428.197,Mua sắm,,,,Đồ đặc sản
370,11/2/2025,12:00,       ,  445.000 ,-468.742.197,Mua sắm,,,,Đồ lưu niệm
371,11/2/2025,12:00,       ,  140.000 ,-468.297.197,Vui chơi - Giải trí,,,,Đạp vịt
372,11/1/2025,07:00,       ,  60.000 ,-468.157.197,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
373,11/1/2025,06:00,       ,  30.000 ,-468.097.197,Đi lại,Xăng xe,,,
374,10/31/2025,21:52,       ,  40.000 ,-468.067.197,Đi lại,,,,26k + 14k
375,10/31/2025,14:00,       ,  43.000 ,-468.027.197,Food and Dining,Ăn/Uống vặt,,,Nước
376,10/31/2025,12:00,       ,  40.000 ,-467.984.197,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trưa
377,10/30/2025,18:41,       ,  50.000 ,-467.944.197,Health & Fitness,,,,"Khẩu trang
"
378,10/30/2025,18:41,       ,  100.000 ,-467.894.197,Đi lại,Gửi xe,,,
379,10/30/2025,18:39,       ,  183.553 ,-467.794.197,Food and Dining,Đi siêu thị,,,Bhxanh
380,10/30/2025,18:39,       ,  362.000 ,-467.610.644,Mua sắm,Shoes,,,"358k Sandal bitis
4k gửi xe"
381,10/30/2025,13:00,       ,  20.000 ,-467.248.644,Food and Dining,Ăn/Uống vặt,,,Nc cam
382,10/30/2025,13:00,       ,  35.000 ,-467.228.644,Food and Dining,Ăn ngoài tiệm(Cty),,,
383,10/28/2025,19:00,       ,  65.000 ,-467.193.644,Food and Dining,Ăn/Uống vặt,,,"25k đặt nước
40k bánh tráng trộn"
384,10/27/2025,18:00,       ,  60.000 ,-467.128.644,Utilities,,,,Cắt tóc
385,10/26/2025,19:30,       ,  460.660 ,-467.068.644,Food and Dining,Đi siêu thị,,,Go
386,10/26/2025,18:00,       ,  79.000 ,-466.607.984,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm tấm
387,10/26/2025,08:30,       ,  45.000 ,-466.528.984,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún mọc
388,10/25/2025,09:39,       ,  443.000 ,-466.483.984,Food and Dining,Đi chợ,,,"200k chả cá
20k khổ qua
174k rau trái
15k đậu hũ
34k trứng gà"
389,10/22/2025,08:00,       ,  50.000 ,-466.040.984,Đi lại,Xăng xe,,,
390,10/21/2025,14:00,       ,  84.000 ,-465.990.984,Food and Dining,Ăn/Uống vặt,,,Uống nc dịp 20/10
391,10/21/2025,08:35,       ,  352.440 ,-465.906.984,Mua sắm,,,,"Găng tay
Thảm tập yoga
Con lăn massage"
392,10/20/2025,21:15,       ,  500.000 ,-465.554.544,Gia Đình Lớn,,,,Quốc tế phụ nữ cho gd đi ăn
393,10/20/2025,18:00,       ,  118.578 ,-465.054.544,Food and Dining,Đi siêu thị,,,Go
394,10/19/2025,20:00,       ,  556.028 ,-464.935.966,Food and Dining,Đi siêu thị,,,Go
395,10/19/2025,20:00,       ,  378.000 ,-464.379.938,Mua sắm,Clothes,,,"229k áo
149k quần"
396,10/19/2025,10:00,       ,  85.000 ,-464.001.938,Mua sắm,,,,Dr.diy
397,10/19/2025,10:00,       ,  110.000 ,-463.916.938,Food and Dining,Ăn ngoài tiệm(Nhà),,,Gà nướng
398,10/18/2025,20:30,       ,  600.000 ,-463.806.938,Đi lại,,,,Vé xe đi Đà Lạt
399,10/17/2025,12:00,       ,  35.000 ,-463.206.938,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm sườn
400,10/17/2025,12:00,       ,  20.000 ,-463.171.938,Food and Dining,Ăn/Uống vặt,,,Nước cam
401,10/16/2025,18:00,       ,  176.312 ,-463.151.938,Food and Dining,Đi siêu thị,,,
402,10/16/2025,15:06,       ,  100.000 ,-462.975.626,Hoạt động xã hội,,,,Quỹ itc 
403,10/16/2025,12:00,       ,  40.000 ,-462.875.626,Food and Dining,Ăn ngoài tiệm(Cty),,,Bún bò
404,10/15/2025,14:00,       ,  14.000 ,-462.835.626,Đi lại,,,,2 lần qua phà
405,10/15/2025,13:00,       ,  60.000 ,-462.821.626,Đi lại,Xăng xe,,,
406,10/14/2025,12:00,       ,  20.000 ,-462.761.626,Food and Dining,Ăn/Uống vặt,,,Nước cam
407,10/14/2025,12:00,       ,  35.000 ,-462.741.626,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trưa
408,10/13/2025,18:00,       ,  210.000 ,-462.706.626,Food and Dining,Đi chợ,,,Mua 10kg gạo
409,10/13/2025,12:00,       ,  60.000 ,-462.496.626,Food and Dining,Ăn/Uống vặt,,,Uống nc
410,10/13/2025,12:00,       ,  50.000 ,-462.436.626,Food and Dining,Ăn ngoài tiệm(Cty),,,Hủ tíu
411,10/13/2025,07:00,       ,  45.000 ,-462.386.626,Food and Dining,Ăn ngoài tiệm(Nhà),,,Mua bún cho mẹ
412,10/12/2025,17:30,       ,  470.000 ,-462.341.626,Đi lại,,,,Sửa xe thay nhớt (~49k km)
413,10/12/2025,16:00,       ,  791.575 ,-461.871.626,Food and Dining,Đi siêu thị,,,Go
414,10/12/2025,16:00,       ,  230.000 ,-461.080.051,Gia Đình Lớn,,,,Mua kẹp tóc cho mẹ
415,10/12/2025,08:00,       ,  48.000 ,-460.850.051,Đi lại,Xăng xe,,,
416,10/12/2025,07:00,       ,  90.000 ,-460.802.051,Food and Dining,Ăn ngoài tiệm(Nhà),,,2 tô bún
417,10/11/2025,20:00,       ,  1.304.640 ,-460.712.051,Food and Dining,Ăn nhậu,,,"Ăn Thai chill vs mẹ, Tiên"
418,10/10/2025,10:29,       ,  266.050 ,-459.407.411,Mua sắm,,,,Hộp đưa cơm cho cô Mui
419,10/9/2025,22:37,       ,  570.000 ,-459.141.361,Mua sắm,Accessories,,,Chảo 
420,10/9/2025,20:55,       ,  100.000 ,-458.571.361,Vui chơi - Giải trí,,,,Nạp web rophim
421,10/9/2025,19:00,       ,  85.000 ,-458.471.361,Food and Dining,Đi siêu thị,,,Bhxanh
422,10/9/2025,12:00,       ,  50.000 ,-458.386.361,Food and Dining,Ăn ngoài tiệm(Cty),,,"Hủ tíu
"
423,10/8/2025,20:00,       ,  87.778 ,-458.336.361,Vui chơi - Giải trí,,,,Youtube
424,10/8/2025,12:00,       ,  20.000 ,-458.248.583,Food and Dining,Ăn/Uống vặt,,,Nước cam
425,10/8/2025,12:00,       ,  40.000 ,-458.228.583,Food and Dining,Ăn ngoài tiệm(Cty),,,Bún bò
426,10/7/2025,12:00,       ,  35.000 ,-458.188.583,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trua
427,10/7/2025,12:00,       ,  20.000 ,-458.153.583,Food and Dining,Ăn/Uống vặt,,,Nc cam
428,10/6/2025,22:30,       ,  2.100.000 ,-458.133.583,Utilities,Thuê nhà,,,
429,10/6/2025,20:00,       ,  9.500.000 ,-456.033.583,Gia Đình Lớn,,,,"8tr đất
1tr cho mẹ
500k sữa cháu"
430,10/6/2025,12:00,       ,  35.000 ,-446.533.583,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trưa
431,10/6/2025,12:00,       ,  20.000 ,-446.498.583,Food and Dining,Ăn/Uống vặt,,,Nước cam
432,10/6/2025,10:00,       ,  50.000 ,-446.478.583,Utilities,Mobile Phone,,,Nạp card cho meh
433,10/6/2025,08:00,       ,  20.000 ,-446.428.583,Food and Dining,Ăn ngoài tiệm(Cty),,,Bánh mì
434,10/5/2025,08:30,       ,  308.000 ,-446.408.583,Food and Dining,Đi chợ,,,"200k cá thác lác
30k khổ qua
60k rau
18k bột nêm"
435,10/3/2025,20:40,       ,  490.568 ,-446.100.583,Food and Dining,Đi siêu thị,,,Go
436,10/3/2025,13:00,       ,  57.000 ,-445.610.015,Food and Dining,Ăn/Uống vặt,,,Nước
437,10/3/2025,12:00,       ,  30.000 ,-445.553.015,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trưa
438,10/2/2025,18:00,       ,  65.000 ,-445.523.015,Food and Dining,Đi siêu thị,,,
439,10/2/2025,18:00,       ,  30.000 ,-445.458.015,Food and Dining,Đi chợ,,,Đậu hũ
440,10/2/2025,12:00,       ,  40.000 ,-445.428.015,Food and Dining,Ăn ngoài tiệm(Cty),,,Hủ tíu
441,10/2/2025,12:00,       ,  15.000 ,-445.388.015,Food and Dining,Ăn/Uống vặt,,,
442,10/1/2025,23:10,       ,  49.000 ,-445.373.015,Mua sắm,,,,Dung dịch test inox
443,10/1/2025,23:02,       ,  406.050 ,-445.324.015,Mua sắm,,,,Bảng từ dán tường
